id,customer_id,store_id,order_date,total_amount,status
1044,603,6,2026-03-10 23:06:31.102256+00:00,2306.07,delivered
1045,243,8,2026-01-16 14:54:31.102256+00:00,4895.74,shipped
1046,55,2,2025-06-14 15:57:31.102256+00:00,3215.97,cancelled
1047,630,5,2026-06-07 08:39:31.102256+00:00,7507.95,processing
1048,768,9,2026-05-16 20:53:31.102256+00:00,7867.45,shipped
1049,11,3,2026-02-23 19:08:31.102256+00:00,4067.9,delivered
1050,871,3,2026-01-13 10:30:31.102256+00:00,377.97,delivered
1051,96,7,2025-12-16 21:20:31.102256+00:00,149.99,shipped
1052,733,10,2025-06-15 00:30:31.102256+00:00,4030.32,delivered
1053,76,8,2026-04-10 04:05:31.102256+00:00,1978.86,shipped
1054,402,3,2026-05-06 06:28:31.102256+00:00,94.99,processing
1055,376,7,2026-03-25 09:49:31.102256+00:00,2700.3,delivered
1056,718,7,2025-09-21 13:38:31.102256+00:00,3878.85,delivered
1057,798,5,2026-06-06 07:34:31.102256+00:00,204.42,confirmed
1058,194,4,2026-01-26 06:03:31.102256+00:00,418.22,delivered
1059,855,2,2026-04-16 11:56:31.102256+00:00,4123.7,confirmed
1060,505,10,2025-06-14 08:05:31.102256+00:00,3493.74,delivered
1061,226,4,2026-03-04 13:36:31.102256+00:00,2243.36,delivered
1062,36,4,2026-05-11 19:00:31.102256+00:00,1109.81,confirmed
1063,692,5,2026-01-08 03:16:31.102256+00:00,2432.64,shipped
1064,448,6,2025-06-26 14:37:31.102256+00:00,9109.68,delivered
1065,948,10,2025-08-31 07:31:31.102256+00:00,1724.44,delivered
1066,407,5,2025-07-11 07:28:31.102256+00:00,1011.8,delivered
1067,246,6,2025-10-12 17:44:31.102256+00:00,8467.96,delivered
1068,558,10,2026-02-01 17:11:31.102256+00:00,1745.77,processing
1069,789,8,2026-03-05 18:10:31.102256+00:00,3281.83,processing
1070,326,3,2025-08-20 08:35:31.102256+00:00,8293.45,delivered
1071,989,3,2026-05-30 19:11:31.102256+00:00,3338.72,delivered
1072,933,1,2026-03-30 22:35:31.102256+00:00,519.9,delivered
1073,550,2,2026-05-25 10:53:31.102256+00:00,1891.32,pending
1074,233,10,2026-04-08 06:33:31.102256+00:00,1812.99,delivered
1075,507,3,2025-11-29 03:47:31.102256+00:00,156.99,delivered
1076,401,3,2026-01-16 09:03:31.102256+00:00,340.05,delivered
1077,131,6,2025-10-24 18:30:31.102256+00:00,6895.98,delivered
1078,717,10,2026-02-11 11:38:31.102256+00:00,377.77,processing
1079,363,4,2025-09-17 18:02:31.102256+00:00,2894.09,delivered
1080,524,3,2026-03-09 11:50:31.102256+00:00,611.19,shipped
1081,128,3,2026-06-10 01:21:31.102256+00:00,4752.81,confirmed
1082,92,8,2026-03-07 20:07:31.102256+00:00,6145.9,delivered
1083,157,3,2025-06-14 19:08:31.102256+00:00,11679.34,delivered
1084,881,3,2026-02-02 04:12:31.102256+00:00,3414.88,processing
1085,545,1,2026-05-11 05:45:31.102256+00:00,6250.37,shipped
1086,153,1,2026-05-29 08:32:31.102256+00:00,1143.95,delivered
1087,409,4,2026-06-06 16:10:31.102256+00:00,2587.06,processing
1088,69,6,2025-12-03 05:10:31.102256+00:00,9328.06,delivered
1089,190,1,2026-03-10 14:01:31.102256+00:00,190.99,shipped
1090,73,10,2025-06-14 04:52:31.102256+00:00,1869.47,delivered
1091,928,10,2026-05-11 03:25:31.102256+00:00,1617.85,shipped
1092,496,4,2026-05-23 09:55:31.102256+00:00,4148.46,pending
1093,665,9,2026-03-15 06:22:31.102256+00:00,710.57,shipped
1094,317,4,2026-01-26 03:08:31.102256+00:00,199.0,confirmed
1095,743,10,2026-06-10 09:09:31.102256+00:00,474.99,processing
1096,25,6,2026-02-28 13:59:31.102256+00:00,2058.67,shipped
1097,992,9,2026-06-07 21:26:31.102256+00:00,1460.34,confirmed
1098,964,2,2026-04-03 15:56:31.102256+00:00,705.84,shipped
1099,24,7,2026-06-09 15:50:31.102256+00:00,1300.44,pending
1100,452,2,2026-04-08 20:23:31.102256+00:00,1888.92,confirmed
1101,113,3,2026-06-13 14:30:31.102256+00:00,2772.48,processing
1102,871,9,2026-05-03 09:13:31.102256+00:00,3150.44,delivered
1103,227,5,2025-09-09 16:05:31.102256+00:00,8509.35,delivered
1104,593,8,2026-01-18 17:35:31.102256+00:00,2440.41,shipped
1105,230,1,2026-01-20 20:43:31.102256+00:00,7996.0,delivered
1106,904,9,2025-11-21 05:03:31.102256+00:00,5467.49,delivered
1107,646,7,2026-03-18 19:34:31.102256+00:00,887.95,shipped
1108,312,7,2026-05-05 11:58:31.102256+00:00,1860.95,delivered
1109,365,2,2026-06-10 01:57:31.102256+00:00,143.8,pending
1110,724,10,2026-04-14 14:19:31.102256+00:00,2366.05,shipped
1111,588,10,2025-06-14 22:53:31.102256+00:00,205.0,delivered
1112,398,4,2026-05-08 15:27:31.102256+00:00,648.98,confirmed
1113,849,7,2026-05-17 20:40:31.102256+00:00,3314.93,pending
1114,732,10,2026-05-01 04:24:31.102256+00:00,6507.13,shipped
1115,919,3,2026-02-07 03:07:31.102256+00:00,368.0,delivered
1116,663,8,2025-09-26 05:47:31.102256+00:00,361.25,delivered
1117,159,4,2026-05-01 15:49:31.102256+00:00,5301.53,shipped
1118,772,3,2025-12-28 01:57:31.102256+00:00,2073.9,processing
1119,411,10,2026-05-27 21:31:31.102256+00:00,843.49,cancelled
1120,452,2,2026-05-18 12:23:31.102256+00:00,709.0,shipped
1121,877,7,2025-07-25 01:24:31.102256+00:00,6056.81,delivered
1122,58,2,2026-05-05 14:39:31.102256+00:00,4272.01,delivered
1123,241,1,2026-05-09 10:42:31.102256+00:00,689.27,processing
1124,466,3,2025-12-05 01:47:31.102256+00:00,10596.83,delivered
1125,795,2,2025-09-29 11:06:31.102256+00:00,2916.75,delivered
1126,271,1,2025-11-11 19:53:31.102256+00:00,6080.2,delivered
1127,614,1,2026-06-06 21:32:31.102256+00:00,190.05,shipped
1128,970,4,2026-03-21 02:43:31.102256+00:00,7447.0,shipped
1129,242,6,2026-04-01 09:50:31.102256+00:00,7079.14,cancelled
1130,845,8,2026-06-04 23:57:31.102256+00:00,587.06,confirmed
1131,633,5,2026-04-22 07:13:31.102256+00:00,124.2,delivered
1132,180,3,2026-05-31 22:41:31.102256+00:00,6150.47,delivered
1133,200,1,2026-02-09 18:54:31.102256+00:00,9610.78,delivered
1134,824,3,2026-06-12 11:51:31.102256+00:00,345.3,pending
1135,509,5,2026-04-29 04:24:31.102256+00:00,10428.42,delivered
1136,368,10,2025-12-05 19:54:31.102256+00:00,3284.34,delivered
1137,950,3,2026-02-06 07:06:31.102256+00:00,1232.06,processing
1138,44,3,2025-07-31 12:39:31.102256+00:00,1492.7,delivered
1139,177,10,2025-11-25 05:26:31.102256+00:00,1439.8,delivered
1140,742,2,2026-04-25 19:39:31.102256+00:00,1100.55,processing
1141,658,2,2025-10-24 23:00:31.102256+00:00,1259.52,delivered
1142,679,2,2026-04-19 16:20:31.102256+00:00,10796.28,delivered
1143,544,6,2026-06-12 07:45:31.102256+00:00,1074.75,confirmed
1144,584,9,2026-06-08 13:41:31.102256+00:00,1134.86,delivered
1145,289,7,2025-06-14 05:27:31.102256+00:00,7784.24,delivered
1146,198,3,2025-11-27 20:48:31.102256+00:00,1746.01,confirmed
1147,883,2,2025-08-19 07:03:31.102256+00:00,6147.8,delivered
1148,59,4,2026-05-30 08:51:31.102256+00:00,1614.99,delivered
1149,553,6,2025-07-18 02:42:31.102256+00:00,1620.29,delivered
1150,241,9,2026-05-11 08:55:31.102256+00:00,7996.8,delivered
1151,233,3,2026-04-06 17:58:31.102256+00:00,10236.63,delivered
1152,408,8,2025-06-14 13:41:31.102256+00:00,8487.46,delivered
1153,922,4,2026-03-21 20:40:31.102256+00:00,1391.73,delivered
1154,192,8,2025-06-14 13:55:31.102256+00:00,4237.71,delivered
1155,45,7,2026-03-24 22:11:31.102256+00:00,5295.17,delivered
1156,479,10,2025-12-19 06:44:31.102256+00:00,9385.93,shipped
1157,555,5,2025-10-26 05:37:31.102256+00:00,7201.4,delivered
1158,409,9,2026-04-18 03:00:31.102256+00:00,847.34,shipped
1159,316,10,2026-05-27 11:39:31.102256+00:00,305.48,processing
1160,306,3,2026-02-12 11:05:31.102256+00:00,4392.22,delivered
1161,497,1,2026-04-05 06:27:31.102256+00:00,1508.46,delivered
1162,416,5,2026-02-18 07:34:31.102256+00:00,1265.36,confirmed
1163,967,6,2026-05-04 11:19:31.102256+00:00,2543.7,processing
1164,656,9,2025-12-07 20:10:31.102256+00:00,1774.86,delivered
1165,278,9,2026-06-06 08:41:31.102256+00:00,470.2,shipped
1166,495,5,2025-10-08 00:31:31.102256+00:00,1888.02,delivered
1167,887,4,2026-05-31 14:26:31.102256+00:00,6988.86,pending
1168,300,2,2026-06-11 14:28:31.102256+00:00,710.91,processing
1169,20,2,2025-12-24 01:54:31.102256+00:00,1686.98,shipped
1170,382,2,2026-05-30 19:25:31.102256+00:00,1573.31,pending
1171,403,8,2026-05-28 06:50:31.102256+00:00,3471.92,confirmed
1172,807,3,2025-07-11 13:43:31.102256+00:00,13376.76,delivered
1173,676,5,2026-05-15 05:11:31.102256+00:00,36.54,confirmed
1174,805,6,2026-05-01 16:09:31.102256+00:00,1445.99,shipped
1175,231,6,2025-11-17 18:18:31.102256+00:00,7289.17,pending
1176,890,2,2026-02-05 22:53:31.102256+00:00,3915.43,delivered
1177,355,9,2026-03-11 18:13:31.102256+00:00,2006.18,shipped
1178,336,8,2026-06-01 22:20:31.102256+00:00,195.92,confirmed
1179,372,5,2026-03-15 05:49:31.102256+00:00,745.99,delivered
1180,366,3,2025-12-22 05:39:31.102256+00:00,6345.13,shipped
1181,38,6,2026-05-04 06:39:31.102256+00:00,480.58,processing
1182,846,9,2026-06-05 19:37:31.102256+00:00,6587.33,delivered
1183,321,3,2026-05-20 04:48:31.102256+00:00,2624.67,pending
1184,110,6,2026-06-01 06:57:31.102256+00:00,16040.77,confirmed
1185,829,7,2026-04-17 20:15:31.102256+00:00,152.54,delivered
1186,264,7,2026-05-27 06:16:31.102256+00:00,2436.88,processing
1187,546,10,2026-01-24 22:49:31.102256+00:00,5942.54,delivered
1188,554,10,2026-05-23 03:47:31.102256+00:00,979.26,confirmed
1189,770,10,2025-12-16 16:13:31.102256+00:00,336.57,delivered
1190,357,9,2026-04-27 03:16:31.102256+00:00,3398.37,confirmed
1191,677,2,2026-03-31 08:14:31.102256+00:00,280.24,delivered
1192,15,6,2025-10-21 23:23:31.102256+00:00,1056.44,delivered
1193,779,3,2025-08-05 12:21:31.102256+00:00,296.97,delivered
1194,550,2,2026-03-22 11:58:31.102256+00:00,13132.81,delivered
1195,815,10,2026-06-13 01:05:31.102256+00:00,1485.38,processing
1196,809,6,2026-02-28 18:00:31.102256+00:00,4254.11,confirmed
1197,125,10,2026-06-11 02:45:31.102256+00:00,8770.62,pending
1198,323,6,2026-04-30 04:57:31.102256+00:00,2427.86,confirmed
1199,139,5,2026-05-05 23:56:31.102256+00:00,2047.95,processing
1200,937,8,2026-05-17 13:44:31.102256+00:00,977.64,pending
1201,770,7,2026-04-26 14:57:31.102256+00:00,4615.36,confirmed
1202,899,2,2026-05-20 14:02:31.102256+00:00,5519.45,pending
1203,246,8,2026-02-04 08:54:31.102256+00:00,869.45,shipped
1204,182,9,2026-06-13 18:34:31.102256+00:00,6065.67,pending
1205,307,7,2026-04-26 04:54:31.102256+00:00,1947.45,delivered
1206,139,8,2026-02-01 08:52:31.102256+00:00,29.98,cancelled
1207,105,5,2026-05-27 08:57:31.102256+00:00,3554.45,processing
1208,412,5,2025-12-04 12:21:31.102256+00:00,14733.59,delivered
1209,984,6,2025-12-22 15:04:31.102256+00:00,3113.31,confirmed
1210,567,9,2026-06-11 12:01:31.102256+00:00,6089.83,cancelled
1211,67,9,2026-02-26 08:55:31.102256+00:00,2043.75,shipped
1212,15,5,2026-04-12 10:24:31.102256+00:00,6227.4,confirmed
1213,406,3,2026-06-11 08:44:31.102256+00:00,3934.72,confirmed
1214,473,3,2026-01-10 14:24:31.102256+00:00,5650.34,pending
1215,565,2,2026-05-07 17:59:31.102256+00:00,331.14,confirmed
1216,602,9,2026-03-11 11:51:31.102256+00:00,1314.37,shipped
1217,272,4,2026-05-26 16:52:31.102256+00:00,421.47,pending
1218,442,2,2026-05-19 13:19:31.102256+00:00,1049.74,processing
1219,58,3,2026-04-03 05:42:31.102256+00:00,749.97,delivered
1220,139,2,2025-09-18 12:06:31.102256+00:00,2401.98,delivered
1221,321,1,2026-04-25 10:14:31.102256+00:00,4946.51,confirmed
1222,195,1,2026-05-15 11:47:31.102256+00:00,1056.87,processing
1223,522,8,2026-04-18 00:05:31.102256+00:00,2565.7,delivered
1224,114,10,2026-04-12 22:21:31.102256+00:00,2238.98,processing
1225,370,3,2025-12-10 21:41:31.102256+00:00,145.23,delivered
1226,18,10,2025-06-14 04:06:31.102256+00:00,3825.45,delivered
1227,946,3,2026-04-22 22:38:31.102256+00:00,850.0,shipped
1228,277,6,2026-03-08 04:44:31.102256+00:00,1805.48,delivered
1229,945,2,2026-05-30 08:15:31.102256+00:00,8948.19,pending
1230,570,7,2025-09-27 17:22:31.102256+00:00,6845.52,delivered
1231,1000,2,2026-05-13 04:17:31.102256+00:00,3361.08,cancelled
1232,308,1,2026-03-05 23:25:31.102256+00:00,1986.25,confirmed
1233,131,4,2026-04-15 02:12:31.102256+00:00,3223.8,delivered
1234,205,8,2026-06-12 23:42:31.102256+00:00,2683.9,processing
1235,299,7,2026-03-18 18:02:31.102256+00:00,8600.31,shipped
1236,416,1,2026-06-02 17:45:31.102256+00:00,4624.57,pending
1237,46,7,2026-04-01 03:13:31.102256+00:00,5094.52,pending
1238,52,1,2026-05-09 18:50:31.102256+00:00,2807.15,delivered
1239,679,10,2025-09-30 15:47:31.102256+00:00,6336.46,delivered
1240,267,1,2025-06-14 19:12:31.102256+00:00,259.95,delivered
1241,967,10,2026-06-10 15:28:31.102256+00:00,9691.8,processing
1242,734,1,2026-04-12 11:43:31.102256+00:00,4891.83,confirmed
1243,156,3,2025-08-28 03:20:31.102256+00:00,3583.49,delivered
1244,513,2,2026-05-26 09:30:31.102256+00:00,2462.68,confirmed
1245,9,5,2026-05-14 11:51:31.102256+00:00,2135.92,pending
1246,355,10,2026-05-21 05:32:31.102256+00:00,3627.91,pending
1247,249,9,2026-06-07 21:17:31.102256+00:00,3239.0,pending
1248,753,7,2026-05-21 21:16:31.102256+00:00,827.98,pending
1249,510,7,2026-03-14 14:52:31.102256+00:00,2334.32,shipped
1250,313,3,2026-04-17 23:56:31.102256+00:00,3951.79,delivered
1251,241,6,2026-04-30 21:36:31.102256+00:00,4879.97,delivered
1252,976,3,2026-01-28 11:10:31.102256+00:00,6091.27,shipped
1253,559,8,2025-09-28 11:58:31.102256+00:00,2937.41,delivered
1254,580,8,2025-11-29 16:20:31.102256+00:00,6052.38,cancelled
1255,756,6,2026-04-06 17:14:31.102256+00:00,850.84,processing
1256,290,2,2026-02-04 17:01:31.102256+00:00,790.18,delivered
1257,151,8,2026-03-11 23:19:31.102256+00:00,5742.46,processing
1258,24,7,2026-02-27 12:18:31.102256+00:00,689.65,shipped
1259,884,1,2025-12-01 20:37:31.102256+00:00,1843.86,delivered
1260,748,9,2026-03-23 22:07:31.102256+00:00,5235.34,shipped
1261,110,8,2025-07-17 22:37:31.102256+00:00,1629.85,delivered
1262,950,3,2026-02-14 12:56:31.102256+00:00,3737.59,delivered
1263,229,6,2026-06-04 11:31:31.102256+00:00,6619.25,processing
1264,58,4,2025-12-14 06:04:31.102256+00:00,7021.02,delivered
1265,203,8,2026-03-27 22:18:31.102256+00:00,5538.46,shipped
1266,818,5,2026-06-01 01:41:31.102256+00:00,6093.46,processing
1267,787,3,2025-10-13 19:01:31.102256+00:00,1045.93,delivered
1268,392,9,2026-04-16 04:04:31.102256+00:00,3675.45,shipped
1269,122,4,2026-06-05 06:08:31.102256+00:00,13411.1,processing
1270,964,9,2026-05-15 14:50:31.102256+00:00,4959.5,shipped
1271,935,2,2026-05-16 01:33:31.102256+00:00,6808.29,shipped
1272,398,5,2026-01-12 03:17:31.102256+00:00,6868.66,shipped
1273,511,7,2025-11-20 16:54:31.102256+00:00,8657.38,delivered
1274,827,2,2025-09-03 10:31:31.102256+00:00,273.97,delivered
1275,781,10,2025-10-26 05:50:31.102256+00:00,106.99,delivered
1276,379,5,2026-05-03 01:59:31.102256+00:00,2233.48,shipped
1277,371,7,2025-11-15 11:45:31.102256+00:00,6920.95,delivered
1278,191,8,2026-05-14 01:03:31.102256+00:00,298.98,shipped
1279,52,3,2026-04-01 20:28:31.102256+00:00,1552.51,delivered
1280,308,1,2026-05-20 08:59:31.102256+00:00,1251.97,confirmed
1281,966,6,2025-06-29 03:39:31.102256+00:00,387.18,delivered
1282,517,8,2025-09-18 12:06:31.102256+00:00,1940.35,delivered
1283,181,1,2026-04-15 04:38:31.102256+00:00,814.78,delivered
1284,86,6,2026-05-18 12:05:31.102256+00:00,2837.65,processing
1285,486,9,2026-04-12 00:05:31.102256+00:00,1404.19,delivered
1286,801,9,2025-10-18 17:59:31.102256+00:00,13322.83,delivered
1287,476,6,2026-05-31 22:59:31.102256+00:00,1428.64,processing
1288,117,5,2026-05-24 08:29:31.102256+00:00,7162.31,confirmed
1289,599,3,2025-06-15 01:39:31.102256+00:00,8606.4,delivered
1290,74,8,2026-04-10 00:57:31.102256+00:00,1512.13,shipped
1291,424,8,2026-02-28 19:41:31.102256+00:00,2529.1,processing
1292,760,7,2026-05-14 07:50:31.102256+00:00,400.35,shipped
1293,225,10,2026-04-27 03:14:31.102256+00:00,566.27,processing
1294,357,1,2026-05-29 13:38:31.102256+00:00,1681.47,confirmed
1295,312,6,2025-10-18 08:11:31.102256+00:00,1238.29,delivered
1296,309,1,2026-03-21 08:25:31.102256+00:00,789.49,shipped
1297,983,3,2026-02-02 22:16:31.102256+00:00,1050.99,delivered
1298,834,4,2025-11-16 15:56:31.102256+00:00,648.98,delivered
1299,981,4,2026-05-14 20:30:31.102256+00:00,1200.99,pending
1300,668,6,2026-06-09 13:55:31.102256+00:00,9899.34,confirmed
1301,774,4,2025-12-12 06:40:31.102256+00:00,669.79,delivered
1302,832,9,2026-02-26 21:52:31.102256+00:00,1116.29,pending
1303,166,10,2026-05-07 17:47:31.102256+00:00,1806.66,confirmed
1304,78,8,2025-06-14 13:40:31.102256+00:00,1542.73,delivered
1305,209,8,2026-05-07 23:16:31.102256+00:00,2298.95,shipped
1306,409,5,2025-10-26 04:54:31.102256+00:00,6559.48,delivered
1307,141,5,2025-09-07 14:57:31.102256+00:00,90.72,delivered
1308,326,2,2025-10-21 14:52:31.102256+00:00,11686.76,delivered
1309,268,8,2026-02-26 05:44:31.102256+00:00,437.26,delivered
1310,559,4,2026-05-25 23:20:31.102256+00:00,3032.4,shipped
1311,185,1,2026-03-12 22:15:31.102256+00:00,2062.34,shipped
1312,175,10,2026-05-16 18:04:31.102256+00:00,1535.45,processing
1313,984,7,2026-01-13 04:34:31.102256+00:00,7016.11,shipped
1314,808,3,2025-12-06 21:27:31.102256+00:00,3196.54,confirmed
1315,327,6,2026-05-15 04:57:31.102256+00:00,610.18,pending
1316,815,7,2026-03-14 14:06:31.102256+00:00,2326.46,processing
1317,584,10,2025-08-11 23:34:31.102256+00:00,1713.7,delivered
1318,41,3,2026-04-14 03:24:31.102256+00:00,5438.97,shipped
1319,441,4,2025-11-06 07:29:31.102256+00:00,592.68,delivered
1320,252,6,2025-12-24 07:38:31.102256+00:00,448.11,delivered
1321,48,7,2026-05-15 01:08:31.102256+00:00,2795.6,cancelled
1322,11,1,2026-01-16 03:30:31.102256+00:00,1503.99,delivered
1323,151,4,2026-04-04 12:10:31.102256+00:00,341.96,delivered
1324,812,10,2026-05-30 04:53:31.102256+00:00,2969.94,confirmed
1325,183,8,2025-08-21 19:23:31.102256+00:00,1635.97,delivered
1326,439,2,2026-06-08 16:56:31.102256+00:00,5846.52,confirmed
1327,456,5,2026-05-22 08:38:31.102256+00:00,67.9,confirmed
1328,202,9,2026-04-24 15:02:31.102256+00:00,5115.46,delivered
1329,388,3,2026-03-13 02:38:31.102256+00:00,6040.73,shipped
1330,610,6,2026-06-07 01:52:31.102256+00:00,10729.26,pending
1331,547,2,2026-06-10 18:22:31.102256+00:00,8959.59,confirmed
1332,283,4,2026-04-02 09:36:31.102256+00:00,2497.48,shipped
1333,425,8,2025-10-04 16:55:31.102256+00:00,5635.29,delivered
1334,961,1,2025-12-31 07:50:31.102256+00:00,4426.95,confirmed
1335,862,9,2026-06-08 11:11:31.102256+00:00,98.99,confirmed
1336,38,4,2026-04-07 14:55:31.102256+00:00,3181.89,delivered
1337,838,7,2026-04-05 19:51:31.102256+00:00,3482.02,shipped
1338,17,9,2026-02-10 23:13:31.102256+00:00,4553.68,shipped
1339,697,3,2026-03-03 19:33:31.102256+00:00,1442.79,delivered
1340,310,10,2025-10-30 04:12:31.102256+00:00,3082.45,delivered
1341,63,2,2026-04-15 19:59:31.102256+00:00,4175.95,shipped
1342,595,10,2026-06-12 19:01:31.102256+00:00,10958.18,pending
1343,93,8,2026-05-17 18:23:31.102256+00:00,4163.04,shipped
1344,310,10,2026-01-30 18:32:31.102256+00:00,3365.71,delivered
1345,614,3,2026-04-10 01:28:31.102256+00:00,763.24,confirmed
1346,575,9,2025-06-14 17:38:31.102256+00:00,1000.99,delivered
1347,842,2,2026-05-25 03:09:31.102256+00:00,1311.3,confirmed
1348,695,2,2026-02-11 04:38:31.102256+00:00,5714.13,shipped
1349,923,9,2025-08-13 04:43:31.102256+00:00,32.95,delivered
1350,423,5,2026-03-28 06:43:31.102256+00:00,4371.19,pending
1351,667,5,2025-06-29 08:41:31.102256+00:00,4812.26,delivered
1352,78,7,2026-03-30 17:47:31.102256+00:00,1449.45,shipped
1353,402,3,2026-05-22 10:27:31.102256+00:00,701.85,pending
1354,776,3,2026-05-30 00:12:31.102256+00:00,3568.06,cancelled
1355,658,5,2026-04-17 05:41:31.102256+00:00,730.59,shipped
1356,674,3,2026-05-03 03:53:31.102256+00:00,5260.94,shipped
1357,273,10,2026-06-12 07:54:31.102256+00:00,7973.65,confirmed
1358,361,6,2025-09-20 16:50:31.102256+00:00,1138.59,delivered
1359,719,5,2025-06-14 13:00:31.102256+00:00,10205.04,delivered
1360,439,1,2026-05-18 21:38:31.102256+00:00,7060.82,confirmed
1361,767,1,2026-02-02 20:44:31.102256+00:00,421.49,cancelled
1362,12,7,2026-04-11 06:44:31.102256+00:00,2834.76,shipped
1363,354,7,2026-04-12 18:55:31.102256+00:00,1546.36,delivered
1364,254,4,2025-12-08 02:17:31.102256+00:00,4244.48,delivered
1365,800,7,2026-02-20 13:54:31.102256+00:00,341.98,pending
1366,623,4,2025-06-25 16:55:31.102256+00:00,2847.05,delivered
1367,413,1,2026-02-24 21:44:31.102256+00:00,9462.03,pending
1368,874,1,2026-01-02 04:38:31.102256+00:00,3152.59,delivered
1369,34,10,2025-11-03 10:44:31.102256+00:00,456.63,delivered
1370,12,6,2026-01-21 15:54:31.102256+00:00,2443.38,delivered
1371,966,5,2026-02-21 22:13:31.102256+00:00,6977.41,delivered
1372,547,3,2025-06-14 14:27:31.102256+00:00,1045.95,delivered
1373,419,2,2026-06-13 06:26:31.102256+00:00,9232.76,delivered
1374,254,5,2025-12-19 01:33:31.102256+00:00,208.24,shipped
1375,634,6,2026-02-05 10:10:31.102256+00:00,941.98,delivered
1376,994,6,2026-02-10 23:21:31.102256+00:00,5013.29,confirmed
1377,598,10,2025-11-10 01:59:31.102256+00:00,1663.93,delivered
1378,867,8,2025-11-26 16:35:31.102256+00:00,1427.89,delivered
1379,858,8,2025-06-15 01:08:31.102256+00:00,2475.88,delivered
1380,874,6,2026-02-14 03:17:31.102256+00:00,6568.5,confirmed
1381,814,6,2026-02-22 23:17:31.102256+00:00,514.09,shipped
1382,820,10,2026-04-02 17:07:31.102256+00:00,2882.91,shipped
1383,602,4,2026-06-13 16:52:31.102256+00:00,11768.76,delivered
1384,698,4,2026-06-03 08:51:31.102256+00:00,1475.11,processing
1385,701,5,2025-11-19 08:27:31.102256+00:00,2699.98,delivered
1386,448,10,2025-09-09 16:08:31.102256+00:00,99.0,delivered
1387,480,5,2026-05-18 19:14:31.102256+00:00,25.98,confirmed
1388,44,9,2025-12-20 12:21:31.102256+00:00,5744.86,delivered
1389,907,5,2025-11-06 03:12:31.102256+00:00,260.93,delivered
1390,99,6,2025-11-26 13:46:31.102256+00:00,2603.78,delivered
1391,34,5,2026-05-30 05:27:31.102256+00:00,1822.59,cancelled
1392,492,1,2026-04-20 17:34:31.102256+00:00,6718.1,delivered
1393,747,4,2025-11-18 07:31:31.102256+00:00,732.69,delivered
1394,591,7,2026-05-10 03:04:31.102256+00:00,5348.34,delivered
1395,569,8,2026-05-28 10:00:31.102256+00:00,2400.19,pending
1396,663,7,2026-03-15 05:47:31.102256+00:00,3991.98,shipped
1397,122,3,2026-05-16 00:15:31.102256+00:00,2102.72,pending
1398,713,10,2025-12-26 07:23:31.102256+00:00,5469.56,shipped
1399,330,5,2025-06-25 16:10:31.102256+00:00,3833.68,delivered
1400,645,6,2026-03-10 13:30:31.102256+00:00,5318.97,shipped
1401,888,3,2026-04-14 13:42:31.102256+00:00,3676.95,delivered
1402,143,5,2026-06-01 11:59:31.102256+00:00,239.39,processing
1403,944,7,2026-05-24 11:55:31.102256+00:00,735.0,pending
1404,978,4,2026-04-20 23:29:31.102256+00:00,3739.18,delivered
1405,97,6,2026-06-02 10:01:31.102256+00:00,1803.94,confirmed
1406,453,10,2026-05-11 15:33:31.102256+00:00,2772.52,shipped
1407,472,2,2026-02-28 15:06:31.102256+00:00,2215.54,delivered
1408,339,7,2026-04-12 19:25:31.102256+00:00,202.29,delivered
1409,384,8,2026-04-01 08:52:31.102256+00:00,930.76,pending
1410,556,5,2025-10-31 02:47:31.102256+00:00,277.49,delivered
1411,501,4,2026-06-10 14:25:31.102256+00:00,4711.95,pending
1412,246,3,2026-03-07 21:32:31.102256+00:00,6178.18,delivered
1413,703,3,2026-05-26 21:37:31.102256+00:00,319.75,pending
1414,818,3,2026-02-18 18:04:31.102256+00:00,2312.45,shipped
1415,153,10,2026-06-05 07:19:31.102256+00:00,5865.87,pending
1416,583,10,2025-08-05 15:25:31.102256+00:00,67.49,delivered
1417,292,4,2026-01-13 13:02:31.102256+00:00,2917.07,processing
1418,132,8,2026-01-10 20:54:31.102256+00:00,1961.72,shipped
1419,306,8,2025-06-14 12:53:31.102256+00:00,1877.14,processing
1420,485,5,2026-06-04 00:12:31.102256+00:00,483.54,shipped
1421,777,6,2025-10-13 10:02:31.102256+00:00,2075.77,delivered
1422,724,7,2026-05-25 00:37:31.102256+00:00,3062.36,pending
1423,73,5,2026-05-08 12:06:31.102256+00:00,1881.93,delivered
1424,716,10,2026-05-31 19:15:31.102256+00:00,9159.22,processing
1425,911,6,2026-06-09 02:13:31.102256+00:00,1928.68,shipped
1426,894,7,2026-05-17 12:03:31.102256+00:00,386.65,confirmed
1427,104,3,2025-09-18 22:44:31.102256+00:00,3675.15,delivered
1428,956,6,2026-04-27 16:17:31.102256+00:00,869.72,processing
1429,897,3,2026-04-06 02:54:31.102256+00:00,1147.08,confirmed
1430,177,3,2026-05-01 10:33:31.102256+00:00,10594.59,shipped
1431,665,8,2026-04-03 05:18:31.102256+00:00,2266.86,confirmed
1432,411,5,2026-05-09 05:29:31.102256+00:00,7197.79,shipped
1433,636,8,2026-05-12 00:58:31.102256+00:00,5568.93,processing
1434,102,7,2026-04-16 21:52:31.102256+00:00,6401.56,shipped
